scene_id,scene_source_split,scene_partition,scene_has_progress,scene_complete,scene_energy_label,scene_type,instance_id,target_category,source_object_name,state,bad_polygon,usable_for_state_model,rgb_crop_relpath,depth_crop_relpath,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,overlay_dx,overlay_dy,reviewer,notes
kv1__NYUdata__NYU0161,train,train_candidate,1,1,possible_unnecessary_lighting,living_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0161__lamp_1.png,crops/depth/kv1__NYUdata__NYU0161__lamp_1.png,369,61,430,210,61,149,377,69,422,202,0.0,0.0,,
kv1__NYUdata__NYU0162,val,train_candidate,1,1,none,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0162__door_1.png,crops/depth/kv1__NYUdata__NYU0162__door_1.png,2,0,205,427,203,427,10,1,197,427,0,0,,
kv1__NYUdata__NYU0164,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0164__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0164__monitor_or_tv_1.png,210,58,395,219,185,161,218,66,387,211,0.0,0.0,,
kv1__NYUdata__NYU0165,val,train_candidate,1,0,possible_unnecessary_lighting,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0165__door_1.png,crops/depth/kv1__NYUdata__NYU0165__door_1.png,153,1,240,369,87,368,161,9,232,361,0.0,0.0,,
kv1__NYUdata__NYU0165,val,train_candidate,1,0,possible_unnecessary_lighting,living_room,door_2,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0165__door_2.png,crops/depth/kv1__NYUdata__NYU0165__door_2.png,0,0,33,427,33,427,1,1,25,427,0,0,,
kv1__NYUdata__NYU0169,train,train_candidate,1,1,possible_idle_monitor_usage,living_room,monitor_or_tv_1,monitor_or_tv,tv,on,0,1,crops/rgb/kv1__NYUdata__NYU0169__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0169__monitor_or_tv_1.png,115,62,405,291,290,229,123,70,397,283,0.0,0.0,,
kv1__NYUdata__NYU0170,val,validation_holdout,0,0,unknown,bathroom,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0170__door_1.png,crops/depth/kv1__NYUdata__NYU0170__door_1.png,541,359,561,427,20,68,549.0,367.0,561.0,427.0,0.0,0.0,,
kv1__NYUdata__NYU0171,val,train_candidate,1,1,possible_unnecessary_lighting,bedroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0171__door_1.png,crops/depth/kv1__NYUdata__NYU0171__door_1.png,395,0,443,344,48,344,403,1,435,336,0.0,0.0,,
kv1__NYUdata__NYU0172,val,train_candidate,1,1,possible_unnecessary_lighting,bedroom,door_1,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0172__door_1.png,crops/depth/kv1__NYUdata__NYU0172__door_1.png,448,0,508,210,60,210,456,1,500,202,0.0,0.0,,
kv1__NYUdata__NYU0172,val,train_candidate,1,1,possible_unnecessary_lighting,bedroom,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0172__door_2.png,crops/depth/kv1__NYUdata__NYU0172__door_2.png,225,0,275,306,50,306,233,1,267,298,0.0,0.0,,
kv1__NYUdata__NYU0174,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0174__lamp_1.png,crops/depth/kv1__NYUdata__NYU0174__lamp_1.png,366,89,419,216,53,127,374,97,411,208,0.0,0.0,,
kv1__NYUdata__NYU0176,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0176__lamp_1.png,crops/depth/kv1__NYUdata__NYU0176__lamp_1.png,200,182,281,327,81,145,208,190,273,319,0.0,0.0,,
kv1__NYUdata__NYU0176,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0176__lamp_2.png,crops/depth/kv1__NYUdata__NYU0176__lamp_2.png,129,0,222,328,93,328,137,2,214,320,0.0,0.0,,
kv1__NYUdata__NYU0177,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0177__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0177__monitor_or_tv_1.png,80,41,364,261,284,220,88,49,356,253,0.0,0.0,,
kv1__NYUdata__NYU0178,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0178__lamp_1.png,crops/depth/kv1__NYUdata__NYU0178__lamp_1.png,78,193,115,250,37,57,86,201,107,242,0.0,0.0,,
kv1__NYUdata__NYU0181,train,train_candidate,1,0,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0181__lamp_1.png,crops/depth/kv1__NYUdata__NYU0181__lamp_1.png,524,110,561,271,37,161,532,118,561,263,0.0,0.0,,
kv1__NYUdata__NYU0181,train,train_candidate,1,0,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0181__lamp_2.png,crops/depth/kv1__NYUdata__NYU0181__lamp_2.png,459,216,534,265,75,49,467,224,526,257,0.0,0.0,,
kv1__NYUdata__NYU0184,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0184__lamp_1.png,crops/depth/kv1__NYUdata__NYU0184__lamp_1.png,396,242,451,368,55,126,404,250,443,360,0.0,0.0,,
kv1__NYUdata__NYU0184,train,train_candidate,1,0,unknown,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0184__lamp_2.png,crops/depth/kv1__NYUdata__NYU0184__lamp_2.png,330,201,389,282,59,81,338,209,381,274,0.0,0.0,,
kv1__NYUdata__NYU0187,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0187__lamp_1.png,crops/depth/kv1__NYUdata__NYU0187__lamp_1.png,423,168,493,268,70,100,431,176,485,260,0.0,0.0,,
kv1__NYUdata__NYU0187,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0187__lamp_2.png,crops/depth/kv1__NYUdata__NYU0187__lamp_2.png,537,0,561,40,24,40,545,1,561,32,0.0,0.0,,
kv1__NYUdata__NYU0188,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0188__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0188__monitor_or_tv_1.png,5,32,280,242,275,210,13,40,272,234,0.0,0.0,,
kv1__NYUdata__NYU0189,train,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0189__lamp_1.png,crops/depth/kv1__NYUdata__NYU0189__lamp_1.png,238,202,311,357,73,155,246,210,303,349,0.0,0.0,,
kv1__NYUdata__NYU0190,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0190__lamp_1.png,crops/depth/kv1__NYUdata__NYU0190__lamp_1.png,207,160,277,294,70,134,215,168,269,286,0.0,0.0,,
kv1__NYUdata__NYU0192,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0192__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0192__monitor_or_tv_1.png,102,36,410,274,308,238,110,44,402,266,0.0,0.0,,
kv1__NYUdata__NYU0193,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0193__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0193__monitor_or_tv_1.png,243,29,561,284,318,255,251,37,561,276,0.0,0.0,,
kv1__NYUdata__NYU0194,val,train_candidate,1,0,unknown,kitchen,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0194__door_1.png,crops/depth/kv1__NYUdata__NYU0194__door_1.png,20,320,58,361,38,41,28,328,50,353,0.0,0.0,,
kv1__NYUdata__NYU0194,val,train_candidate,1,0,unknown,kitchen,door_2,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0194__door_2.png,crops/depth/kv1__NYUdata__NYU0194__door_2.png,20,320,58,361,38,41,28,328,50,353,0.0,0.0,,
kv1__NYUdata__NYU0200,train,train_candidate,1,1,possible_unnecessary_lighting,kitchen,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0200__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0200__monitor_or_tv_1.png,446,125,561,253,115,128,454,133,561,245,0.0,0.0,,
kv1__NYUdata__NYU0208,test,train_candidate,1,0,unknown,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0208__door_1.png,crops/depth/kv1__NYUdata__NYU0208__door_1.png,70,0,204,296,134,296,78,1,196,288,0.0,0.0,,
kv1__NYUdata__NYU0212,test,train_candidate,1,0,unknown,living_room,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0212__door_1.png,crops/depth/kv1__NYUdata__NYU0212__door_1.png,412,3,561,264,149,261,420,11,561,256,0.0,0.0,,
kv1__NYUdata__NYU0212,test,train_candidate,1,0,unknown,living_room,door_2,door,door,open,0,1,crops/rgb/kv1__NYUdata__NYU0212__door_2.png,crops/depth/kv1__NYUdata__NYU0212__door_2.png,385,0,447,349,62,349,393,1,439,341,0.0,0.0,,
kv1__NYUdata__NYU0213,train,train_candidate,1,1,none,office,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0213__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0213__monitor_or_tv_1.png,335,112,391,197,56,85,343,120,383,189,0.0,0.0,,
kv1__NYUdata__NYU0213,train,train_candidate,1,1,none,office,monitor_or_tv_2,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0213__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0213__monitor_or_tv_2.png,374,82,416,210,42,128,382,90,408,202,0.0,0.0,,
kv1__NYUdata__NYU0213,train,train_candidate,1,1,none,office,monitor_or_tv_3,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0213__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0213__monitor_or_tv_3.png,291,132,350,199,59,67,299,140,342,191,0.0,0.0,,
kv1__NYUdata__NYU0215,train,train_candidate,1,1,possible_unnecessary_lighting,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0215__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0215__monitor_or_tv_1.png,391,96,483,212,92,116,399,104,475,204,0.0,0.0,,
kv1__NYUdata__NYU0216,train,train_candidate,1,1,possible_idle_monitor_usage,office,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0216__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0216__monitor_or_tv_1.png,199,108,375,227,176,119,207,116,367,219,0.0,0.0,,
kv1__NYUdata__NYU0216,train,train_candidate,1,1,possible_idle_monitor_usage,office,monitor_or_tv_2,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0216__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0216__monitor_or_tv_2.png,45,110,215,255,170,145,53,118,207,247,0.0,0.0,,
kv1__NYUdata__NYU0217,train,train_candidate,1,0,unknown,bedroom,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0217__lamp_1.png,crops/depth/kv1__NYUdata__NYU0217__lamp_1.png,61,243,164,390,103,147,69,251,156,382,0.0,0.0,,
kv1__NYUdata__NYU0217,train,train_candidate,1,0,unknown,bedroom,lamp_2,lamp,lamp,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0217__lamp_2.png,crops/depth/kv1__NYUdata__NYU0217__lamp_2.png,56,266,107,374,51,108,64,274,99,366,0.0,0.0,,
kv1__NYUdata__NYU0218,train,train_candidate,1,0,unknown,bedroom,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0218__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0218__monitor_or_tv_1.png,428,126,561,322,133,196,436,134,561,314,0.0,0.0,,
kv1__NYUdata__NYU0226,test,validation_holdout,0,0,unknown,furniture_store,door_1,door,door,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0226__door_1.png,crops/depth/kv1__NYUdata__NYU0226__door_1.png,126,70,143,86,17,16,134.0,78.0,135.0,78.0,0.0,0.0,,
kv1__NYUdata__NYU0227,test,train_candidate,1,0,unknown,furniture_store,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0227__door_1.png,crops/depth/kv1__NYUdata__NYU0227__door_1.png,121,96,184,270,63,174,129,104,176,262,0.0,0.0,,
kv1__NYUdata__NYU0238,test,train_candidate,1,0,unknown,furniture_store,door_1,door,door,closed,0,1,crops/rgb/kv1__NYUdata__NYU0238__door_1.png,crops/depth/kv1__NYUdata__NYU0238__door_1.png,491,162,544,329,53,167,499,170,536,321,0.0,0.0,,
kv1__NYUdata__NYU0240,train,train_candidate,1,0,unknown,furniture_store,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0240__lamp_1.png,crops/depth/kv1__NYUdata__NYU0240__lamp_1.png,527,268,561,290,34,22,535,276,561,282,0.0,0.0,,
kv1__NYUdata__NYU0240,train,train_candidate,1,0,unknown,furniture_store,lamp_2,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0240__lamp_2.png,crops/depth/kv1__NYUdata__NYU0240__lamp_2.png,182,232,231,261,49,29,190,240,223,253,0.0,0.0,,
kv1__NYUdata__NYU0241,val,train_candidate,1,0,unknown,furniture_store,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0241__lamp_1.png,crops/depth/kv1__NYUdata__NYU0241__lamp_1.png,352,218,417,295,65,77,360,226,409,287,0.0,0.0,,
kv1__NYUdata__NYU0242,val,train_candidate,1,0,unknown,furniture_store,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0242__lamp_1.png,crops/depth/kv1__NYUdata__NYU0242__lamp_1.png,452,201,534,314,82,113,460,209,526,306,0.0,0.0,,
kv1__NYUdata__NYU0243,val,train_candidate,1,1,possible_unnecessary_lighting,furniture_store,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0243__lamp_1.png,crops/depth/kv1__NYUdata__NYU0243__lamp_1.png,97,186,146,277,49,91,105,194,138,269,0.0,0.0,,
kv1__NYUdata__NYU0243,val,train_candidate,1,1,possible_unnecessary_lighting,furniture_store,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0243__lamp_2.png,crops/depth/kv1__NYUdata__NYU0243__lamp_2.png,277,221,325,285,48,64,285,229,317,277,0.0,0.0,,
kv1__NYUdata__NYU0245,val,train_candidate,1,0,unknown,furniture_store,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0245__lamp_1.png,crops/depth/kv1__NYUdata__NYU0245__lamp_1.png,119,178,174,260,55,82,127,186,166,252,0.0,0.0,,
kv1__NYUdata__NYU0247,val,train_candidate,1,0,unknown,furniture_store,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0247__lamp_1.png,crops/depth/kv1__NYUdata__NYU0247__lamp_1.png,225,193,274,223,49,30,233,201,266,215,0.0,0.0,,
kv1__NYUdata__NYU0248,test,train_candidate,1,0,unknown,furniture_store,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0248__lamp_1.png,crops/depth/kv1__NYUdata__NYU0248__lamp_1.png,334,201,379,251,45,50,342,209,371,243,0.0,0.0,,
kv1__NYUdata__NYU0254,train,train_candidate,1,0,unknown,kitchen,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0254__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0254__monitor_or_tv_1.png,416,228,481,299,65,71,424,236,473,291,0.0,0.0,,
kv1__NYUdata__NYU0256,test,train_candidate,1,0,unknown,living_room,lamp_1,lamp,lamp,on,0,1,crops/rgb/kv1__NYUdata__NYU0256__lamp_1.png,crops/depth/kv1__NYUdata__NYU0256__lamp_1.png,191,178,267,345,76,167,199,186,259,337,0.0,0.0,,
kv1__NYUdata__NYU0259,train,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,tv,off,0,1,crops/rgb/kv1__NYUdata__NYU0259__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0259__monitor_or_tv_1.png,195,311,334,364,139,53,203,319,326,356,0.0,0.0,,
kv1__NYUdata__NYU0261,test,train_candidate,1,0,unknown,living_room,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0261__lamp_1.png,crops/depth/kv1__NYUdata__NYU0261__lamp_1.png,75,117,158,209,83,92,83,125,150,201,0.0,0.0,,
kv1__NYUdata__NYU0261,test,train_candidate,1,0,unknown,living_room,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0261__lamp_2.png,crops/depth/kv1__NYUdata__NYU0261__lamp_2.png,470,226,561,363,91,137,478,234,561,355,0.0,0.0,,
kv1__NYUdata__NYU0264,val,train_candidate,1,0,unknown,living_room,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0264__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0264__monitor_or_tv_1.png,502,181,561,255,59,74,510,189,561,247,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_1.png,298,215,357,284,59,69,306,223,349,276,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_2.png,0,222,94,298,94,76,1,230,86,290,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_3,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_3.png,132,213,217,288,85,75,140,221,209,280,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_4,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_4.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_4.png,492,216,533,243,41,27,500,224,525,235,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_5,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_5.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_5.png,12,206,76,234,64,28,20,214,68,226,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_6,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_6.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_6.png,386,217,442,273,56,56,394,225,434,265,0.0,0.0,,
kv1__NYUdata__NYU0279,val,train_candidate,1,0,possible_unnecessary_lighting,study_space,monitor_or_tv_7,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0279__monitor_or_tv_7.png,crops/depth/kv1__NYUdata__NYU0279__monitor_or_tv_7.png,465,217,505,267,40,50,473,225,497,259,0.0,0.0,,
kv1__NYUdata__NYU0280,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0280__lamp_1.png,crops/depth/kv1__NYUdata__NYU0280__lamp_1.png,58,56,114,180,56,124,66,64,106,172,0.0,0.0,,
kv1__NYUdata__NYU0280,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0280__lamp_2.png,crops/depth/kv1__NYUdata__NYU0280__lamp_2.png,357,122,389,176,32,54,365,130,381,168,0.0,0.0,,
kv1__NYUdata__NYU0281,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0281__lamp_1.png,crops/depth/kv1__NYUdata__NYU0281__lamp_1.png,239,39,279,152,40,113,247,47,271,144,0.0,0.0,,
kv1__NYUdata__NYU0281,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0281__lamp_2.png,crops/depth/kv1__NYUdata__NYU0281__lamp_2.png,546,35,561,121,15,86,554,43,561,113,0.0,0.0,,
kv1__NYUdata__NYU0281,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_3,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0281__lamp_3.png,crops/depth/kv1__NYUdata__NYU0281__lamp_3.png,535,108,561,167,26,59,543,116,561,159,0,0,,
kv1__NYUdata__NYU0283,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_1,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0283__lamp_1.png,crops/depth/kv1__NYUdata__NYU0283__lamp_1.png,414,29,483,225,69,196,422,37,475,217,0.0,0.0,,
kv1__NYUdata__NYU0283,test,train_candidate,1,1,possible_unnecessary_lighting,bedroom,lamp_2,lamp,lamp,off,0,1,crops/rgb/kv1__NYUdata__NYU0283__lamp_2.png,crops/depth/kv1__NYUdata__NYU0283__lamp_2.png,433,144,478,230,45,86,441,152,470,222,0.0,0.0,,
kv1__NYUdata__NYU0287,val,train_candidate,1,0,unknown,classroom,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0287__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0287__monitor_or_tv_1.png,109,142,176,202,67,60,117,150,168,194,0.0,0.0,,
kv1__NYUdata__NYU0288,val,validation_holdout,0,0,unknown,classroom,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0288__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0288__monitor_or_tv_1.png,68,143,108,203,40,60,76,151,100,195,0.0,0.0,,
kv1__NYUdata__NYU0294,val,train_candidate,1,0,unknown,classroom,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0294__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0294__monitor_or_tv_1.png,401,88,444,145,43,57,409,96,436,137,0.0,0.0,,
kv1__NYUdata__NYU0296,val,train_candidate,1,0,unknown,classroom,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0296__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0296__monitor_or_tv_1.png,126,109,171,166,45,57,134,117,163,158,0.0,0.0,,
kv1__NYUdata__NYU0300,test,train_candidate,1,1,possible_idle_monitor_usage,classroom,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0300__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0300__monitor_or_tv_1.png,498,124,547,182,49,58,506,132,539,174,0.0,0.0,,
kv1__NYUdata__NYU0301,test,validation_holdout,0,0,unknown,classroom,monitor_or_tv_1,monitor_or_tv,monitor,unknown,0,0,crops/rgb/kv1__NYUdata__NYU0301__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0301__monitor_or_tv_1.png,550,309,561,341,11,32,558.0,317.0,561.0,333.0,0.0,0.0,,
kv1__NYUdata__NYU0304,test,train_candidate,1,0,unknown,classroom,monitor_or_tv_1,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0304__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0304__monitor_or_tv_1.png,476,141,518,180,42,39,484,149,510,172,0.0,0.0,,
kv1__NYUdata__NYU0304,test,train_candidate,1,0,unknown,classroom,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0304__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0304__monitor_or_tv_2.png,452,140,487,177,35,37,460,148,479,169,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_1,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_1.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_1.png,109,139,261,269,152,130,117,147,253,261,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_2,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_2.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_2.png,451,79,506,131,55,52,459,87,498,123,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_3,monitor_or_tv,monitor,off,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_3.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_3.png,280,87,342,133,62,46,288,95,334,125,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_4,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_4.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_4.png,201,91,264,138,63,47,209,99,256,130,0.0,0.0,,
kv1__NYUdata__NYU0333,test,train_candidate,1,1,possible_idle_monitor_usage,computer_room,monitor_or_tv_5,monitor_or_tv,monitor,on,0,1,crops/rgb/kv1__NYUdata__NYU0333__monitor_or_tv_5.png,crops/depth/kv1__NYUdata__NYU0333__monitor_or_tv_5.png,511,75,561,129,50,54,519,83,556,121,0.0,0.0,,
